movieid,actorid,character_name,creditorder,pay,screentime
358,1985,Jonah,7,,0
358,2036,Martin,8,,0
358,2037,Jodi,9,,0
359,701,Doug Madsen,1,,0
359,1,Woody Stevens,2,,0
484,2409,Gale Hawthorne,2,,0
484,2496,Marvel,3,,0
484,2497,Ripper,4,,0
484,2411,Greasy Sae,5,,0
484,476,Haymitch Abernathy,6,,0
484,2498,Peeta Mellark,7,,0
484,2412,Katniss' Mother,8,,0
484,2408,Primrose Everdeen,9,,0
485,967,Grug,1,,0
485,2330,Eep,2,,0
485,2199,Guy,3,,0
485,2499,Ugga,4,,0
485,2500,Gran,5,,0
485,2501,Thunk,6,,0
485,2502,Belt,7,,0
485,2503,Sandy,8,,0
485,2503,Sandy,9,,0
486,2504,Anna,1,,0
486,2052,Elsa,2,,0
486,2505,Kristoff,3,,0
486,2506,Olaf,4,,0
486,2507,Hans,5,,0
486,1593,Duke,6,,0
486,2508,Pabbie,7,,0
486,2509,Oaken,8,,0
486,2510,Kai,9,,0
488,2381,Thor,1,,0
488,1320,Jane Foster,2,,0
488,2382,Loki,3,,0
488,538,Odin,4,,0
488,2243,Malekith,5,,0
488,2511,Sif,6,,0
488,2209,Fandral,7,,0
488,2512,Volstagg,8,,0
488,2513,Hogun,9,,0
489,2230,Kirk,1,,0
489,2231,Spock,2,,0
489,2232,Uhura,3,,0
489,1785,Bones,4,,0
489,2011,Scotty,5,,0
489,2233,Sulu,6,,0
489,2514,Khan,7,,0
489,2515,Chekov,8,,0
489,1299,Pike,9,,0
491,2145,Tony Stark,1,,0
491,835,Pepper Potts,2,,0
491,2320,Colonel James Rhodes,3,,0
491,2516,Aldrich Killian,4,,0
491,2517,Maya Hansen,5,,0
491,1198,Happy Hogan,6,,0
491,592,Trevor Slattery,7,,0
491,2518,Savin,8,,0
491,2519,Brandt,9,,0
492,722,Gerry Lane,1,,0
492,2520,Karin Lane,2,,0
492,2521,Segen,3,,0
492,2518,Captain Speke,4,,0
492,2522,Jurgen Warmbrunn,5,,0
492,2523,Parajumper,6,,0
492,2524,Thierry Umutoni,7,,0
492,968,Ex-CIA Agent,8,,0
492,2525,Andrew Fassbach,9,,0
493,44,Mike,1,,0
493,748,Sullivan,2,,0
493,1228,Randy,3,,0
493,1189,Dean Hardscrabble,4,,0
493,2077,Squishy,5,,0
493,2526,Don,6,,0
493,2527,Terri,7,,0
493,1216,Terry,8,,0
493,2528,Art,9,,0
494,2529,Clark Kent,1,,0
494,1975,Lois Lane,2,,0
494,1496,General Zod,3,,0
494,1440,Martha Kent,4,,0
494,1428,Jor-El,5,,0
494,2530,Faora-Ul,6,,0
494,2531,General Swanwick,7,,0
494,1190,Dr. Emil Hamilton,8,,0
494,1293,Colonel Nathan Hardy,9,,0
495,1399,Gandalf,1,,0
495,2456,Bilbo,2,,0
495,2375,Thorin,3,,0
495,2457,Balin,4,,0
495,2458,Dwalin,5,,0
495,2459,Bifur,6,,0
495,2460,Bofur,7,,0
495,2461,Bombur,8,,0
495,2462,Fili,9,,0
496,2031,Mac Radner,1,,0
496,2532,Kelly Radner,2,,0
496,2533,Stella,3,,0
496,2534,Stella,4,,0
496,2535,Bill Wazowkowski,5,,0
496,2536,Jimmy,6,,0
496,2537,Paula,7,,0
496,2402,Teddy Sanders,8,,0
496,2538,Pete,9,,0
497,1985,Schmidt,1,,0
497,2539,Jenko,2,,0
497,1071,The Ghost,3,,0
497,2540,Zook,4,,0
497,2541,Maya,5,,0
497,2542,Mercedes,6,,0
497,2543,Captain Dickson,7,,0
497,2544,Keith Yang,8,,0
497,2545,Kenny Yang,9,,0
498,1857,Chris Kyle,1,,0
498,2546,Goat-Winston,2,,0
498,2547,Young Chris Kyle,3,,0
498,2548,Wayne Kyle,4,,0
498,2549,Deby Kyle,5,,0
498,2550,Young Jeff Kyle,6,,0
498,2551,Pastor,7,,0
498,2552,Bully (as Brandon Salgado-Telis),8,,0
498,1856,Jeff Kyle,9,,0
499,1977,Batman,1,,0
499,2410,Wyldstyle,2,,0
499,2553,Blake / Additional Voices (voice),3,,0
499,2554,Unikitty,4,,0
499,2555,Octan Robot / Additional Voices (voice),5,,0
499,1911,C-3PO (voice),6,,0
499,2528,Benny,7,,0
499,2556,Mom (voice),8,,0
499,2557,Han Solo (voice),9,,0
500,1015,Nick Dunne,1,,0
500,1658,Amy Dunne,2,,0
500,2358,Desi Collings,3,,0
500,2558,Tanner Bolt,4,,0
500,2559,Margo Dunne,5,,0
500,2192,Detective Rhonda Boney,6,,0
500,2560,Officer James Gilpin,7,,0
500,2561,Rand Elliott,8,,0
500,2562,Marybeth Elliott,9,,0
501,2563,Tris,1,,0
501,2564,Four,2,,0
501,1296,Natalie,3,,0
501,2565,Eric,4,,0
501,2512,Marcus,5,,0
501,2566,Christina,6,,0
501,2567,Peter,7,,0
501,216,Andrew,8,,0
501,2568,Caleb,9,,0
502,2081,April O'Neil,1,,0
502,1977,Vern Fenwick,2,,0
502,1107,Eric Sacks,3,,0
502,2569,Raphael,4,,0
502,2570,Michelangelo,5,,0
502,2571,Leonardo,6,,0
502,2572,Leonardo,7,,0
502,2573,Donatello,8,,0
502,2574,Splinter,9,,0
503,2407,Katniss Everdeen,1,,0
503,2498,Peeta Mellark,2,,0
503,2409,Gale Hawthorne,3,,0
503,476,Haymitch Abernathy,4,,0
503,417,President Snow,5,,0
503,494,Plutarch Heavensbee,6,,0
503,662,President Alma Coin,7,,0
503,2408,Primrose Everdeen,8,,0
503,2388,Finnick Odair,9,,0
504,2035,Hiccup,1,,0
504,1527,Valka,2,,0
504,2308,Stoick,3,,0
504,2309,Gobber,4,,0
504,2310,Astrid,5,,0
504,1985,Snotlout,6,,0
504,2311,Fishlegs,7,,0
504,2312,Tuffnut,8,,0
504,2281,Ruffnut,9,,0
505,2575,Ford Brody,1,,0
505,2576,Young Ford,2,,0
505,1735,Dr. Ishiro Serizawa,3,,0
505,2577,Joe Brody,4,,0
505,2578,Elle Brody,5,,0
505,2579,Sam Brody,6,,0
505,2580,Vivienne Graham,7,,0
505,909,Sandra Brody,8,,0
505,659,Admiral William Stenz,9,,0
506,2581,Baymax,1,,0
506,2582,Hiro,2,,0
506,2229,Tadashi,3,,0
506,2312,Fred,4,,0
506,2583,Go Go,5,,0
506,2584,Wasabi,6,,0
506,2471,Honey Lemon,7,,0
506,940,Robert Callaghan,8,,0
506,1593,Alistair Krei,9,,0
507,2585,Murph (Older),1,,0
507,928,Cooper,2,,0
507,2467,Murph (10 Yrs.),3,,0
507,678,Donald,4,,0
507,2586,Tom (15 Yrs.),5,,0
507,2587,School Principal,6,,0
507,2588,Ms. Hanley,7,,0
507,2589,Boots (as Francis Xavier McCarthy),8,,0
507,1446,TARS,9,,0
508,1898,Steve Rogers,1,,0
508,550,Nick Fury,2,,0
508,2321,Natasha Romanoff,3,,0
508,635,Alexander Pierce,4,,0
508,2373,Bucky Barnes,5,,0
508,2590,Sam Wilson,6,,0
508,2449,Maria Hill,7,,0
508,2591,Brock Rumlow,8,,0
508,2592,Jasper Sitwell,9,,0
509,1940,Caesar,1,,0
509,2488,Malcolm,2,,0
509,537,Dreyfus,3,,0
509,2009,Ellie,4,,0
509,2593,Koba,5,,0
509,2594,Alexander,6,,0
509,2595,Carver,7,,0
509,2596,Blue Eyes,8,,0
509,2350,Rocket,9,,0
510,2597,Peter Quill,1,,0
510,2232,Gamora,2,,0
510,2598,Drax,3,,0
510,1186,Groot,4,,0
510,1857,Rocket,5,,0
510,2599,Ronan,6,,0
510,286,Yondu Udonta,7,,0
510,2600,Nebula,8,,0
510,1433,Korath,9,,0
